time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,-0.3497568661699264,-0.10755902752578206,13.56650820191591,6.209524950547825,0.09061719820502034,0.0,-0.6452079271062505,-0.3770992007665817,3.7347655401651094,-0.10755146721280526,0.14542610750243024,0.0,455.36365333957076,456.9656216431768,454.06481661723603,455.06305061706564
1.8600000000000012,-0.3905369073963025,-0.13185329397659898,13.795186957290763,6.203651731121919,0.09918311513338285,0.0,-0.7150297400731873,-0.433333012093569,3.8871653499735657,-0.08342248891202111,0.1368353519114139,0.0,468.25347147819025,467.60250352188194,467.2192712747869,469.08880807577714
1.9200000000000013,-0.4355898967200684,-0.15956114895261544,14.031935714439163,6.198961143725368,0.10746285980599968,0.0,-0.7875576568747402,-0.4907241795328137,4.003874046191238,-0.06934220700880445,0.14021858377430627,0.0,458.2894414572107,458.5752904665023,458.24552618536643,459.3587545811702
1.9800000000000013,-0.4852179247746709,-0.19084304643651423,14.276075510414772,6.194642166876724,0.1162546623348506,0.0,-0.8675766743069231,-0.5524044528279345,4.133452940067111,-0.07786690372600273,0.15683792862709484,0.0,463.5963832168437,464.9193779510852,463.63809315342604,462.9639992008914
2.0400000000000014,-0.5394810914352335,-0.22564755182787,14.524928055227827,6.189983674067147,0.12590311266781473,0.0,-0.94205426219466,-0.6081495374583243,4.161318260599698,-0.07719486590499179,0.16774546227314238,0.0,432.85136054755714,433.7935900201238,432.9910875980372,433.04266139563794
2.1000000000000014,-0.5984917191946078,-0.26395194944057965,14.776172043685493,6.185426250986367,0.135865061694739,0.0,-1.0258908648573377,-0.6690651508477055,4.213043805227082,-0.07359105605023963,0.16237077113499226,0.0,441.8180892287408,441.4012103581148,441.4503083624337,441.74301693743894
2.1600000000000015,-0.6634681408554943,-0.3065243897749962,15.035823995043966,6.180758048574404,0.14573844479882858,0.0,-1.1410516960819406,-0.7504537486269964,4.44082420087481,-0.08793745220243283,0.1685987138367928,0.0,494.96531081619565,495.4462261549247,496.94768391149057,495.89067247271123
2.2200000000000015,-0.7350635598847582,-0.3537225742265659,15.305500870841602,6.17507943672792,0.15629824938686188,0.0,-1.24646177824503,-0.8233085491768194,4.547642457459986,-0.11347917615902957,0.1877255007782265,0.0,461.6739663288522,463.20894468254556,463.2818211032313,461.2613341462424
2.2800000000000016,-0.8133988407098783,-0.40554183953702644,15.582711127861721,6.167726967670106,0.16736748382356925,0.0,-1.3658236047200047,-0.9046542823363,4.691684581681674,-0.15500931347077831,0.17707671515830029,0.0,476.3927709107725,475.6081838175578,476.21192236406586,473.01031525880495
2.3400000000000016,-0.8992015992492748,-0.46245253776189893,15.868862561201713,6.15807709872961,0.1778618969028738,0.0,-1.495305665713455,-0.9932882333912252,4.845546522487159,-0.17619665993164305,0.17017725156804686,0.0,481.43444730502085,480.9389264388634,480.33442009374545,478.70179860969733
2.4000000000000017,-0.9922435985106033,-0.5243630497944382,16.159996928357184,6.147141102627067,0.1878367690847682,0.0,-1.6069722601673577,-1.0713016039662564,4.8584081068760625,-0.19854584185336716,0.15694144569898508,0.0,439.72771157952826,438.65637586021006,439.2969131421871,437.4061922747544
2.4600000000000017,-1.092609877206625,-0.5914699883453279,16.454126141225533,6.13504243477235,0.19743448789373286,0.0,-1.7394311786635563,-1.1666895848609775,4.944947585372532,-0.20868724832764787,0.16539941272036987,0.0,463.37062598838196,464.0582124836451,463.63705900012235,462.8012743726251
2.520000000000002,-1.2014780382528523,-0.6648043852940979,16.75510036734685,6.122236034464523,0.2072929198677409,0.0,-1.8904231704515642,-1.2789896426379908,5.08619885826186,-0.2251970171809897,0.16203130712821043,0.0,482.11223238123677,481.8810879959878,483.09300939137245,481.8049468290606
2.580000000000002,-1.3187316878507824,-0.7444678217718365,17.060293283679325,6.108590461087321,0.2172967189458319,0.0,-2.0188681543428606,-1.3775706434947952,5.086245160793563,-0.23229535293345888,0.17476443139031314,0.0,439.6886069712466,440.76911815822314,441.3551944041174,440.71692647361544
2.640000000000002,-1.443893594493049,-0.8302946985473024,17.365476881760816,6.0947026916695926,0.22796349689882778,0.0,-2.154086906766203,-1.4844506639372024,5.085808568688044,-0.22985077901193482,0.18320758352958444,0.0,441.01150943402746,441.7391091407675,442.5417915425657,442.68944855406534
2.700000000000002,-1.5762840309069932,-0.9218941999933719,17.666005618876955,6.080766083101599,0.23912793920336206,0.0,-2.259780812146824,-1.5698140690976357,4.931881935849328,-0.23762180993158197,0.19125837827993322,0.0,389.57857855935555,390.36958999794047,389.6617653136151,388.87220847809516
2.760000000000002,-1.717006277520762,-1.0203107572365806,17.96452745124675,6.066542738619368,0.25003724035985453,0.0,-2.4319486806474164,-1.7119426369381832,5.0174609116103,-0.2359491691430512,0.1456860962578249,0.0,473.23614578023256,469.7427907585789,471.74673977072507,471.8234166531645
2.820000000000002,-1.867632886263394,-1.126984952207643,18.265611444948693,6.052863886722994,0.2588513781604469,0.0,-2.5896542058940444,-1.8449494659446293,5.017778795836871,-0.2155414371962577,0.14922732374690997,0.0,446.74976233688295,447.058536575259,446.3989974913432,448.009734037729
2.880000000000002,-2.0285298189668866,-1.2424235296608606,18.568950498561634,6.0401749337346935,0.26778027035663676,0.0,-2.7742944018213076,-2.0040202447735664,5.0921385273511355,-0.2044105504415904,0.14797797980233376,0.0,473.17439271899616,473.0975087300722,472.5632726087255,473.3794135293013
2.940000000000002,-2.2004302681396113,-1.3674135728438446,18.87570209581405,6.027843554939711,0.27668916223693696,0.0,-2.9564203969629728,-2.163240917514228,5.131667719582232,-0.20784198736181497,0.14946889078872538,0.0,464.6954601613256,464.83196906056446,465.2115967880018,464.9033146317088
3.000000000000002,-2.3825661415673305,-1.501400255947207,19.18174850951297,6.0150866490964106,0.2861030551042463,0.0,-3.115507797552874,-2.3038723280904745,5.069170229293125,-0.22443593386433514,0.16866839528737226,0.0,432.7974155309847,434.43435052688653,434.0596235447537,432.61819180314774
3.0600000000000023,-2.5738104362934155,-1.6434756196838705,19.481973160983635,6.001392418279204,0.2965724397723015,0.0,-3.2601129638713235,-2.4328851475646727,4.937919575878584,-0.23717558507857983,0.18412617719973406,0.0,409.43190414039947,410.83700036641716,411.5566027171258,410.3704473937916
3.1200000000000023,-2.777122363380834,-1.796416416586039,19.784287603628236,5.987544709676623,0.3073691804964209,0.0,-3.5177692791855772,-2.6661663004363456,5.136549840510345,-0.22040107578569146,0.1699161368257264,0.0,521.5305570052356,520.5628655407133,518.6374252753676,519.7695763229889
3.1800000000000024,-2.9933311563260516,-1.961051372650411,20.089847260924437,5.974221936313818,0.31708385222825886,0.0,-3.689955743103395,-2.8225330161280215,5.047945326796348,-0.2255510450414031,0.1367812357430221,0.0,434.17144261836387,431.40664555580173,433.2525700938203,432.7689068064854
3.2400000000000024,-3.220819178065074,-2.1359923651559534,20.39224406915244,5.960380323590048,0.32498650656141415,0.0,-3.8935388338799095,-3.009728620106795,5.030603964371788,-0.2436993942190447,0.11892635870292449,0.0,459.5377607896798,458.13508072724716,461.24834332661794,459.76108837538686
3.3000000000000025,-3.4607622813930816,-2.3224773138109556,20.693700835752423,5.946077507833042,0.3319710753954661,0.0,-4.105016321051792,-3.2073734850851006,5.0164994608137645,-0.22945273740933717,0.11083524496789249,0.0,464.76933901337804,464.1460693796151,462.77345426611913,463.83937522834583
3.3600000000000025,-3.7128492035939202,-2.5203950572674603,20.9922933756491,5.932119345601944,0.33857303698521246,0.0,-4.298354896682484,-3.390759059648468,4.935539244951485,-0.23989801104104644,0.10837875747439757,0.0,444.5523689179601,444.3616788929755,444.06615014074595,443.1540668145812
3.4200000000000026,-3.9766507283208945,-2.729513769971789,21.285864882701464,5.917718904488325,0.3450459101011276,0.0,-4.495482190851897,-3.5807534306549003,4.849065631365046,-0.2402264840968431,0.10686799602437745,0.0,444.6239686315066,444.51037376249485,444.7828189538793,444.69841968606084
3.4800000000000026,-4.251948898305037,-2.9497886064037897,21.572926809701848,5.903579564279934,0.3523781185817354,0.0,-4.6816485200935025,-3.762603208971008,4.718763985748405,-0.227814528553811,0.14235634628257807,0.0,429.8774481200317,432.88824511195696,430.9462509457934,431.9370670488636
3.5400000000000027,-4.538748533479883,-3.181361565757823,21.852526466260638,5.889764598118882,0.3608006419395915,0.0,-4.878929027495089,-3.957269419684442,4.600100597384178,-0.23561626162523677,0.1360912170510703,0.0,438.83995697238026,438.3380373125985,438.0122953013658,437.309052030729
3.6000000000000028,-4.838446396982242,-3.4257326768560703,22.127074269007483,5.875973924754074,0.3691897269482922,0.0,-5.1114657754816575,-4.189137604284852,4.549739376880584,-0.22028095898524974,0.14638151921283882,0.0,465.47522947409544,466.29711746752815,464.73558472938356,465.88616646080044
3.660000000000003,-5.150753841812888,-3.6826764430108767,22.394848951052925,5.862880234528074,0.3778583124718642,0.0,-5.299412981058346,-4.376377849824431,4.375183192390446,-0.21441646143029178,0.14036987272807505,0.0,424.01476195403274,423.51842793028527,424.0206648810015,424.47472770261044
3.720000000000003,-5.4757661442639955,-3.9523374758772083,22.654942128154065,5.849638873553763,0.38719047977510357,0.0,-5.534824837599687,-4.612890393924209,4.292849904515281,-0.23773839481383982,0.17553446681513926,0.0,459.9697655498217,462.76787874129667,461.59576956297474,459.7039661007866
3.780000000000003,-5.813826876699244,-4.23508530935714,22.907114629106704,5.836249307625961,0.39747362077214454,0.0,-5.734539269925892,-4.81270099386279,4.111733947262112,-0.20370026711004507,0.16144801238132359,0.0,427.6966927974642,426.5242250478939,428.1140530948466,430.94868657516827
3.840000000000003,-6.16448208439517,-4.530441174371179,23.149210112289673,5.8247645016963165,0.40701390327227926,0.0,-5.954542450882665,-5.032994765414724,3.956726759444685,-0.17414922850439551,0.1536135246998671,0.0,442.00582240207893,441.3836193617529,440.14630467117587,442.5490622687491
3.900000000000003,-6.52855481646369,-4.839215016453204,23.381940625825916,5.8143285548352175,0.4159439015419757,0.0,-6.181741254180342,-5.2598743460914745,3.799545444187615,-0.17350299493612423,0.1369811913267158,0.0,444.68422620604974,443.33988587881623,444.4863401031134,444.51022884074024
3.960000000000003,-6.90703544721155,-5.162373601747988,23.606310223650517,5.804619305884271,0.4240003923786322,0.0,-6.434648931160934,-5.512365609388515,3.677682547037422,-0.14517133147255068,0.1282304499243564,0.0,461.40723960711665,460.73153229240137,460.5846368637736,462.796032502355
4.020000000000002,-7.299639887353489,-5.499588344530806,23.82081846717988,5.796314336070964,0.4316179693904809,0.0,-6.652674301918461,-5.728526216773073,3.4714953703092957,-0.12751674893098217,0.12429138108521186,0.0,433.9370335666489,433.6212533607984,431.4923815057455,432.96214391371757
4.080000000000001,-7.705828284314701,-5.85025685906553,24.023497698721112,5.788371738498629,0.4393354066367685,0.0,-6.887382275539872,-5.9607210399652795,3.2831602912754283,-0.14448268977148374,0.1361156949604055,0.0,442.71224830111544,443.6994953217245,443.7987109580307,442.3870561276247
4.14,-8.128049924237258,-6.216796612332887,24.218068171592204,5.779753111629137,0.44763746866003906,0.0,-7.186835509349883,-6.257244308254926,3.2001145594452365,-0.14201850827125856,0.1425245847183742,0.0,486.55961667514805,487.05521962444897,486.8634015870957,487.0305093486658
4.199999999999998,-8.567817847277507,-6.600664595588317,24.40634192350881,5.770919016621239,0.4562634335833682,0.0,-7.472323093922523,-6.53838864076683,3.0734615471278626,-0.16049860695051654,0.14613745167206935,0.0,476.9866056112891,477.28024869294086,477.10746139033745,475.67492409448045
4.259999999999997,-9.021888550264805,-6.99854611313162,24.581488474235265,5.762014424749541,0.4649497943852223,0.0,-7.664042907633824,-6.724924747256598,2.763979533756924,-0.13134136646713085,0.141896669844241,0.0,408.64841375058967,408.2916595244387,406.8098026254297,409.3897861111124
4.319999999999996,-9.489761816720362,-7.409880116744389,24.741627980089973,5.754820560088653,0.4742012660616828,0.0,-7.932070543982295,-6.986310298016926,2.572116866392276,-0.10349211989714821,0.17146815492098033,0.0,459.126352566585,461.48824489395224,458.48337857188375,460.67853352934867
4.379999999999995,-9.974168575088543,-7.8372802596458016,24.89050234507331,5.7484420528644975,0.4852311291264986,0.0,-8.21517129130638,-7.260283999468254,2.3882153583301435,-0.11263207741138224,0.20117336699168545,0.0,467.0840303412626,469.4257585913873,468.5727619024448,467.85209987528964
4.439999999999993,-10.47251078978706,-8.278092111790201,25.02283070603029,5.74196243520057,0.4974009639019883,0.0,-8.397072290939542,-7.434055386829178,2.022024329771824,-0.10004451353635486,0.20594942673155067,0.0,395.34448535576354,395.8303783169525,396.258644757287,397.4027426954667
4.499999999999992,-10.98357162385351,-8.730998921616674,25.135604814340873,5.736307702046332,0.5095206973292541,0.0,-8.638876222400102,-7.66305625569314,1.7355376794251216,-0.08463433670906144,0.19262303950139964,0.0,435.39545994972246,434.3194768577769,433.6341510373671,434.9193766036534
4.559999999999991,-11.508276806434719,-9.196781003259417,25.22938021650187,5.730752979014671,0.5212367018043134,0.0,-8.852021116107315,-7.86348280843658,1.3891930491170092,-0.11739418739085046,0.20008225896786921,0.0,412.7829963050691,413.4813182665201,413.2571698425923,410.3493823565422
4.6199999999999894,-12.048827035053234,-9.677339774146926,25.306429094757142,5.723926935623464,0.5328114140479769,0.0,-9.166500574632472,-8.15497884759461,1.1764323844770765,-0.10735913777106137,0.17205501814146848,0.0,474.9232527003113,472.80093568321666,473.534376675865,474.2952866115666
4.679999999999988,-12.610725044743312,-10.177556271942999,25.37368019097396,5.7180794466595515,0.5427217150274428,0.0,-9.563079867267922,-8.518237138175108,1.0615918804360829,-0.08272570143445339,0.1455939560671082,0.0,519.9760993390205,518.1397030482277,518.223859907126,519.9461513111279
4.739999999999987,-13.191961173511682,-10.695556314939092,25.427203420101726,5.712953277394146,0.5513263023463484,0.0,-9.811960551457732,-8.748865075147181,0.7209814629906518,-0.09149379888710071,0.1386444892742759,0.0,435.88380401686436,435.3220035775739,437.50257083276455,436.76541165953756
4.799999999999986,-13.78954543859375,-11.228637176779968,25.46176699992562,5.708399322102142,0.559349380934421,0.0,-10.107722845993809,-9.020663441679506,0.42897886076888736,-0.05551321762240646,0.12139911610115607,0.0,462.5809509463509,461.23591163513134,461.48796968130523,464.3156776304802
4.859999999999984,-14.403503198359038,-11.776835219755014,25.47648793981673,5.705314206539647,0.5665560826425313,0.0,-10.358122680879637,-9.253191443881748,0.06027984188169462,-0.04428307391548546,0.11740662471818977,0.0,434.35547758829824,434.0337313988771,434.56914819722766,435.50812072173926
4.919999999999983,-15.032002515286045,-12.338590503842308,25.468000998452226,5.702679346936105,0.5734827067347918,0.0,-10.592608249611084,-9.472774213683158,-0.3444080006947551,-0.043187062575061774,0.11120091143898164,0.0,422.99939438825305,422.4770229302676,421.9824065173629,422.075858354474
4.979999999999982,-15.674966908341446,-12.913890094952258,25.43529100010221,5.699855486850581,0.579722962465385,0.0,-10.840238741978146,-9.704664891447466,-0.7473404398414247,-0.05623464915285275,0.08299789244773659,0.0,428.87669664818503,426.48287828750966,427.4707526440019,426.35543562232994
5.0399999999999805,-16.33592724367278,-13.505787525199121,25.381925292184942,5.697012302544023,0.585093239098951,0.0,-11.19172617613055,-10.025416043152923,-1.0341876131026353,-0.03386494444924242,0.10007884866696398,0.0,482.19126638191074,483.486315772417,483.0450469953888,484.7284339168327
